Time,Date,Name,Age,Exchanges,Markets,All_Time_High,Circulating_Supply,Total_Supply,Max_Supply,Rate,Volume,Cap,Liquidity,Delta_Hour_Change,Delta_Day_Change,Delta_Week_Change,Delta_Month_Change,Delta_Quarter_Change,Delta_Year_Change,Hour,Day,Month_Number,Month_Name,Year
16:04:58,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71227.70913,26617966615,1.40375E+12,1444763466,1.0011,1.0115,1.057,1.1264,1.0546,2.6231,16,5,6,June,2024
16:06:48,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71286.02664829144,26625877846,1.4049E+12,1398611544,1.0017,1.0129,1.0579,1.1282,1.0532,2.6255,16,5,6,June,2024
16:07:15,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71288.89357413833,26639287567,1.40496E+12,1437546847,1.0018,1.0129,1.0579,1.1282,1.0533,2.6257,16,5,6,June,2024
16:07:36,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71306.73436530038,26647006325,1.40531E+12,1438464148,1.002,1.0132,1.0582,1.1285,1.0535,2.6263,16,5,6,June,2024
16:07:57,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71307.29175,26639984246,1.40532E+12,1417823931,1.002,1.0132,1.0582,1.1285,1.0535,2.6263,16,5,6,June,2024
16:08:18,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71307.29179818464,26632691205,1.40532E+12,1419113014,1.002,1.0132,1.0582,1.1285,1.0535,2.6263,16,5,6,June,2024
16:08:39,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71313.00670553716,26634995614,1.40543E+12,1422941026,1.0021,1.0133,1.0583,1.1286,1.0536,2.6265,16,5,6,June,2024
16:09:00,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71324.59711775203,26639662211,1.40566E+12,1424423920,1.0023,1.0134,1.0584,1.1288,1.0538,2.627,16,5,6,June,2024
16:09:24,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71328.54315644484,26630846638,1.40574E+12,1427261172,1.0023,1.0135,1.0585,1.1289,1.0538,2.6271,16,5,6,June,2024
16:09:45,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71348.75673916715,26640364868,1.40614E+12,1442800938,1.0026,1.0138,1.0588,1.1292,1.0541,2.6279,16,5,6,June,2024
16:10:15,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71349.60881881764,26640024063,1.40616E+12,1444807307,1.0026,1.0138,1.0588,1.1292,1.0542,2.6279,16,5,6,June,2024
16:10:35,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71321.37945360619,26630079686,1.4056E+12,1448616002,1.004,1.0145,1.0592,1.1301,1.0544,2.6265,16,5,6,June,2024
16:10:57,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71317.70916696721,26631403219,1.40553E+12,1446054081,1.004,1.0144,1.0592,1.1301,1.0544,2.6263,16,5,6,June,2024
16:11:17,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71317.74908932568,26621700862,1.40553E+12,1431680002,1.004,1.0144,1.0592,1.1301,1.0544,2.6263,16,5,6,June,2024
16:11:39,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71309.85830876371,26617688803,1.40537E+12,1429726488,1.0039,1.0143,1.059,1.13,1.0543,2.626,16,5,6,June,2024
16:12:00,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71310.16037000985,26614048698,1.40538E+12,1429419890,1.0039,1.0143,1.059,1.13,1.0543,2.626,16,5,6,June,2024
16:12:21,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71306.35721638695,26630950440,1.4053E+12,1433689919,1.0038,1.0142,1.059,1.1299,1.0542,2.6259,16,5,6,June,2024
16:12:42,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71316.25662851127,26637811071,1.4055E+12,1433050800,1.004,1.0144,1.0591,1.1301,1.0543,2.6263,16,5,6,June,2024
16:13:11,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71316.19025591688,26634554822,1.4055E+12,1432415339,1.004,1.0144,1.0591,1.1301,1.0543,2.6263,16,5,6,June,2024
16:20:58,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71341.37445705503,26661887645,1.40599E+12,1413637865,1.0052,1.0145,1.0593,1.1279,1.0546,2.6237,16,5,6,June,2024
16:21:18,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71347.72376039621,26661407967,1.40612E+12,1422999882,1.0053,1.0146,1.0594,1.128,1.0547,2.624,16,5,6,June,2024
16:21:39,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71343.59847,26660246958,1.40604E+12,1436409825,1.0053,1.0145,1.0594,1.128,1.0546,2.6238,16,5,6,June,2024
16:21:59,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71342.58849654115,26657788215,1.40602E+12,1438695690,1.0053,1.0145,1.0594,1.128,1.0546,2.6238,16,5,6,June,2024
16:22:20,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71342.58849654115,26657788215,1.40602E+12,1438695690,1.0053,1.0145,1.0594,1.128,1.0546,2.6238,16,5,6,June,2024
16:22:41,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71334.97417605516,26654830943,1.40587E+12,1437407917,1.0051,1.0144,1.0592,1.1278,1.0545,2.6235,16,5,6,June,2024
16:23:07,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71334.97393615267,26649692811,1.40587E+12,1432202076,1.0051,1.0144,1.0592,1.1278,1.0545,2.6235,16,5,6,June,2024
16:23:28,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71334.43100673422,26643824135,1.40586E+12,1422541382,1.0051,1.0144,1.0592,1.1278,1.0545,2.6235,16,5,6,June,2024
16:23:49,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71332.37714777917,26650180410,1.40582E+12,1422140470,1.0051,1.0144,1.0592,1.1278,1.0544,2.6234,16,5,6,June,2024
16:24:09,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71327.72442800553,26644361562,1.40573E+12,1430731638,1.005,1.0143,1.0591,1.1277,1.0544,2.6232,16,5,6,June,2024
16:24:30,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71334.20350132206,26671356922,1.40585E+12,1429665058,1.0051,1.0144,1.0592,1.1278,1.0545,2.6235,16,5,6,June,2024
16:24:50,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71346.24181163583,26679356354,1.40609E+12,1428301253,1.0053,1.0146,1.0594,1.128,1.0546,2.6239,16,5,6,June,2024
16:25:11,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71346.71234392787,26677110475,1.4061E+12,1429022702,1.0053,1.0146,1.0594,1.128,1.0546,2.6239,16,5,6,June,2024
16:25:32,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71352.69057448146,26677340418,1.40622E+12,1421912329,1.0054,1.0147,1.0595,1.1281,1.0547,2.6242,16,5,6,June,2024
16:25:52,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71356.73213473235,26680384584,1.4063E+12,1427122264,1.0045,1.0156,1.0595,1.127,1.0535,2.6428,16,5,6,June,2024
16:26:13,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71356.82724,26676771587,1.4063E+12,1424179812,1.0045,1.0156,1.0595,1.127,1.0535,2.6428,16,5,6,June,2024
16:26:33,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71355.90609,26671901016,1.40628E+12,1429674887,1.0045,1.0156,1.0595,1.127,1.0535,2.6427,16,5,6,June,2024
16:26:54,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71373.60383016833,26682199837,1.40663E+12,1427206614,1.0048,1.0159,1.0598,1.1272,1.0538,2.6434,16,5,6,June,2024
16:27:14,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71373.74414938207,26679865428,1.40663E+12,1430657157,1.0048,1.0159,1.0598,1.1272,1.0538,2.6434,16,5,6,June,2024
16:27:35,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71378.24490816581,26687087783,1.40672E+12,1429358348,1.0048,1.016,1.0598,1.1273,1.0538,2.6436,16,5,6,June,2024
16:27:55,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71373.69496203806,26682826878,1.40663E+12,1426593709,1.0048,1.0159,1.0598,1.1272,1.0538,2.6434,16,5,6,June,2024
16:28:16,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71373.72908753627,26680199835,1.40663E+12,1427919284,1.0048,1.0159,1.0598,1.1272,1.0538,2.6434,16,5,6,June,2024
16:28:36,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71363.66776814152,26673767804,1.40643E+12,1430039227,1.0046,1.0157,1.0596,1.1271,1.0536,2.643,16,5,6,June,2024
16:28:57,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71361.86151784772,26674164562,1.4064E+12,1426202980,1.0046,1.0157,1.0596,1.1271,1.0536,2.643,16,5,6,June,2024
16:29:22,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71362.00187439681,26666903045,1.4064E+12,1431377832,1.0046,1.0157,1.0596,1.1271,1.0536,2.643,16,5,6,June,2024
16:29:43,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71349.69937,26668663569,1.40616E+12,1433090477,1.0044,1.0155,1.0594,1.1269,1.0534,2.6425,16,5,6,June,2024
16:30:17,2024-06-05,Bitcoin,5632,194,3039,73781.24185982272,19707975,19707975,21000000,71343.16002178834,26660543915,1.40603E+12,1432217574,1.0055,1.0148,1.0595,1.126,1.0507,2.6393,16,5,6,June,2024
16:30:38,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71331.88526662174,26657580366,1.40581E+12,1435763845,1.0054,1.0147,1.0594,1.1258,1.0505,2.6389,16,5,6,June,2024
16:30:58,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71331.74394195901,26657620556,1.4058E+12,1437402819,1.0054,1.0147,1.0594,1.1258,1.0505,2.6389,16,5,6,June,2024
16:31:21,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71324.31688010854,26646212311,1.40566E+12,1444325526,1.0052,1.0145,1.0593,1.1257,1.0504,2.6386,16,5,6,June,2024
16:31:43,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71283.05972748902,26634848185,1.40484E+12,1449318039,1.0047,1.014,1.0587,1.125,1.0498,2.6371,16,5,6,June,2024
16:32:05,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71282.92539241079,26629773198,1.40484E+12,1447686557,1.0047,1.014,1.0587,1.125,1.0498,2.6371,16,5,6,June,2024
16:32:26,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71281.65085127456,26646821731,1.40482E+12,1448888432,1.0046,1.0139,1.0586,1.125,1.0498,2.637,16,5,6,June,2024
16:32:52,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71279.78888470556,26646045992,1.40478E+12,1449181241,1.0046,1.0139,1.0586,1.125,1.0498,2.6369,16,5,6,June,2024
16:33:12,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71279.67327335107,26642112107,1.40478E+12,1445215468,1.0046,1.0139,1.0586,1.125,1.0498,2.6369,16,5,6,June,2024
16:33:33,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71280.00324513763,26639851331,1.40478E+12,1439127659,1.0046,1.0139,1.0586,1.125,1.0498,2.637,16,5,6,June,2024
16:33:58,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71285.54398697348,26637951255,1.40489E+12,1446491429,1.0047,1.014,1.0587,1.1251,1.0498,2.6372,16,5,6,June,2024
16:34:20,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71285.63337,26633725930,1.4049E+12,1446824417,1.0047,1.014,1.0587,1.1251,1.0498,2.6372,16,5,6,June,2024
16:34:41,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71283.29612117444,26631550208,1.40485E+12,1448642802,1.0047,1.014,1.0587,1.125,1.0498,2.6371,16,5,6,June,2024
16:35:01,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71281.87558858524,26636687368,1.40482E+12,1445196244,1.0046,1.0139,1.0586,1.125,1.0498,2.637,16,5,6,June,2024
16:35:22,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71281.56022146507,26630721312,1.40482E+12,1434050705,1.0046,1.0139,1.0586,1.125,1.0498,2.637,16,5,6,June,2024
16:35:42,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71281.56023986374,26626983867,1.40482E+12,1434046286,1.0046,1.0139,1.0586,1.125,1.0498,2.637,16,5,6,June,2024
16:36:05,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71289.40203,26631820811,1.40497E+12,1431831572,1.0048,1.0141,1.0587,1.1251,1.0499,2.6373,16,5,6,June,2024
16:36:26,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71287.94421844288,26623257659,1.40494E+12,1439135640,1.0042,1.0131,1.0575,1.1247,1.0494,2.6368,16,5,6,June,2024
16:36:49,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71298.46281322117,26628310616,1.40515E+12,1439367595,1.0043,1.0133,1.0576,1.1249,1.0496,2.6372,16,5,6,June,2024
16:37:10,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71299.33404559299,26628046124,1.40517E+12,1445348030,1.0044,1.0133,1.0576,1.1249,1.0496,2.6372,16,5,6,June,2024
16:37:31,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71299.26317608076,26638464622,1.40516E+12,1467278694,1.0044,1.0133,1.0576,1.1249,1.0496,2.6372,16,5,6,June,2024
16:37:51,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71297.87142559323,26640424679,1.40514E+12,1468412049,1.0043,1.0133,1.0576,1.1248,1.0496,2.6371,16,5,6,June,2024
16:38:12,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71297.63116114552,26636557184,1.40513E+12,1468058897,1.0043,1.0133,1.0576,1.1248,1.0496,2.6371,16,5,6,June,2024
16:38:33,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71297.64318747837,26630825898,1.40513E+12,1468869384,1.0043,1.0133,1.0576,1.1248,1.0496,2.6371,16,5,6,June,2024
16:38:53,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71294.45114939917,26632019926,1.40507E+12,1457385847,1.0043,1.0132,1.0576,1.1248,1.0495,2.637,16,5,6,June,2024
16:39:14,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71294.43230662028,26627904469,1.40507E+12,1454372679,1.0043,1.0132,1.0576,1.1248,1.0495,2.637,16,5,6,June,2024
16:39:34,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71293.11979896702,26621679694,1.40504E+12,1451379270,1.0043,1.0132,1.0575,1.1248,1.0495,2.637,16,5,6,June,2024
16:39:55,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71293.71597682014,26626180615,1.40505E+12,1449025134,1.0043,1.0132,1.0575,1.1248,1.0495,2.637,16,5,6,June,2024
16:40:19,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71290.81435511768,26621077693,1.405E+12,1445618884,1.0042,1.0132,1.0575,1.1247,1.0495,2.6369,16,5,6,June,2024
16:40:40,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71289.72842142709,26616214173,1.40498E+12,1445256223,1.0028,1.0135,1.0569,1.1247,1.0514,2.6382,16,5,6,June,2024
16:41:00,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71281.61320358793,26614763068,1.40482E+12,1443834762,1.0027,1.0134,1.0568,1.1246,1.0513,2.6379,16,5,6,June,2024
16:41:23,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71280.57559703983,26610189151,1.4048E+12,1435179240,1.0026,1.0134,1.0567,1.1246,1.0512,2.6379,16,5,6,June,2024
16:41:43,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71268.51229395831,26601912902,1.40456E+12,1437049551,1.0025,1.0132,1.0566,1.1244,1.0511,2.6374,16,5,6,June,2024
16:42:08,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71267.52445124922,26603263105,1.40454E+12,1445743866,1.0025,1.0132,1.0565,1.1244,1.051,2.6374,16,5,6,June,2024
16:42:29,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71264.06949142311,26599685323,1.40447E+12,1443102114,1.0024,1.0131,1.0565,1.1243,1.051,2.6373,16,5,6,June,2024
16:42:49,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71261.53129545628,26622981879,1.40442E+12,1443606842,1.0024,1.0131,1.0565,1.1243,1.051,2.6372,16,5,6,June,2024
16:43:10,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71262.86680301004,26627015422,1.40445E+12,1441128945,1.0024,1.0131,1.0565,1.1243,1.051,2.6372,16,5,6,June,2024
16:43:30,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71262.86047999593,26618932730,1.40445E+12,1441975795,1.0024,1.0131,1.0565,1.1243,1.051,2.6372,16,5,6,June,2024
16:43:51,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71262.00605246956,26622034107,1.40443E+12,1442602912,1.0024,1.0131,1.0565,1.1243,1.051,2.6372,16,5,6,June,2024
16:44:12,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71264.18674735805,26622050027,1.40447E+12,1447418936,1.0024,1.0131,1.0565,1.1243,1.051,2.6373,16,5,6,June,2024
16:44:32,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71264.17663,26616024138,1.40447E+12,1448361342,1.0024,1.0131,1.0565,1.1243,1.051,2.6373,16,5,6,June,2024
16:44:53,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71273.86519613313,26622328180,1.40466E+12,1449148638,1.0026,1.0133,1.0566,1.1245,1.0511,2.6376,16,5,6,June,2024
16:45:14,2024-06-05,Bitcoin,5632,194,3041,73781.24185982272,19707975,19707975,21000000,71274.24729388619,26621041123,1.40467E+12,1443167901,1.0026,1.0133,1.0566,1.1245,1.0511,2.6376,16,5,6,June,2024
16:45:34,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71275.52169,26620431659,1.4047E+12,1444786220,1.0026,1.0133,1.0567,1.1245,1.0512,2.6377,16,5,6,June,2024
16:45:55,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71274.99034966773,26618412718,1.40469E+12,1445783823,1.0013,1.0131,1.0564,1.1238,1.0509,2.6425,16,5,6,June,2024
16:46:16,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71275.56080104849,26617425206,1.4047E+12,1447439141,1.0013,1.0131,1.0564,1.1238,1.0509,2.6425,16,5,6,June,2024
16:46:37,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71273.97206222116,26606738933,1.40467E+12,1446442625,1.0013,1.0131,1.0564,1.1238,1.0509,2.6425,16,5,6,June,2024
16:46:57,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71263.50967013297,26604523001,1.40446E+12,1450355185,1.0012,1.013,1.0562,1.1236,1.0508,2.6421,16,5,6,June,2024
16:47:18,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71263.61366681206,26597042788,1.40446E+12,1451782269,1.0012,1.013,1.0562,1.1236,1.0508,2.6421,16,5,6,June,2024
16:47:39,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71265.80011011667,26615052143,1.4045E+12,1452226341,1.0012,1.013,1.0563,1.1236,1.0508,2.6422,16,5,6,June,2024
16:47:59,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71266.60125027181,26615065051,1.40452E+12,1452172951,1.0012,1.013,1.0563,1.1237,1.0508,2.6422,16,5,6,June,2024
16:48:20,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71270.47914806049,26611055730,1.4046E+12,1437375445,1.0013,1.0131,1.0563,1.1237,1.0509,2.6424,16,5,6,June,2024
16:48:41,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71265.02516544114,26607335610,1.40449E+12,1436149418,1.0012,1.013,1.0563,1.1236,1.0508,2.6422,16,5,6,June,2024
16:49:01,2024-06-05,Bitcoin,5632,194,3040,73781.24185982272,19707975,19707975,21000000,71253.32789080618,26608462148,1.40426E+12,1446522557,1.001,1.0128,1.0561,1.1234,1.0506,2.6417,16,5,6,June,2024
16:49:26,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71253.41401,26601201808,1.40426E+12,1459050605,1.001,1.0128,1.0561,1.1235,1.0506,2.6417,16,5,6,June,2024
16:49:47,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71258.13657758811,26599999437,1.40435E+12,1460952143,1.0011,1.0129,1.0562,1.1235,1.0507,2.6419,16,5,6,June,2024
16:50:07,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71256.26233983747,26607312230,1.40432E+12,1456653248,1.0011,1.0129,1.0561,1.1235,1.0507,2.6418,16,5,6,June,2024
16:50:29,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71256.19669595147,26603301358,1.40432E+12,1448933009,1.0011,1.0129,1.0561,1.1235,1.0507,2.6418,16,5,6,June,2024
16:50:50,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71274.65978351996,26618014241,1.40468E+12,1446394440,1.0013,1.0131,1.0564,1.1238,1.0509,2.6425,16,5,6,June,2024
16:51:10,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71274.65978351996,26618014241,1.40468E+12,1446394440,1.0013,1.0131,1.0564,1.1238,1.0509,2.6425,16,5,6,June,2024
16:51:31,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71271.05594040916,26607178455,1.40461E+12,1450266607,1.0002,1.0116,1.0559,1.1247,1.0491,2.6388,16,5,6,June,2024
16:51:57,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71268.42035300238,26607188615,1.40456E+12,1447398537,1.0002,1.0115,1.0558,1.1246,1.049,2.6387,16,5,6,June,2024
16:52:18,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71268.41886590552,26602229857,1.40456E+12,1444377854,1.0002,1.0115,1.0558,1.1246,1.049,2.6387,16,5,6,June,2024
16:52:38,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71276.84718697875,26627183566,1.40472E+12,1443750729,1.0003,1.0117,1.0559,1.1248,1.0491,2.6391,16,5,6,June,2024
16:52:59,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71291.17928729631,26631060124,1.405E+12,1444667506,1.0005,1.0119,1.0561,1.125,1.0494,2.6396,16,5,6,June,2024
16:53:19,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71292.06833463818,26626391844,1.40502E+12,1445867649,1.0005,1.0119,1.0562,1.125,1.0494,2.6396,16,5,6,June,2024
16:53:44,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71291.57404614586,26622970361,1.40501E+12,1442008911,1.0005,1.0119,1.0562,1.125,1.0494,2.6396,16,5,6,June,2024
16:54:08,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71291.50128186808,26617841657,1.40501E+12,1441727306,1.0005,1.0119,1.0562,1.125,1.0494,2.6396,16,5,6,June,2024
16:54:28,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71290.9773,26607483782,1.405E+12,1447423706,1.0005,1.0119,1.0561,1.125,1.0494,2.6396,16,5,6,June,2024
16:54:49,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71267.63402621335,26597599065,1.40454E+12,1445714622,1.0002,1.0115,1.0558,1.1246,1.049,2.6387,16,5,6,June,2024
16:55:09,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71267.61662621779,26591945816,1.40454E+12,1441819129,1.0002,1.0115,1.0558,1.1246,1.049,2.6387,16,5,6,June,2024
16:55:30,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71267.74423105466,26587643249,1.40454E+12,1442349185,1.0002,1.0115,1.0558,1.1246,1.049,2.6387,16,5,6,June,2024
16:55:50,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71269.14764889632,26585596854,1.40457E+12,1440413191,1.0002,1.0115,1.0558,1.1246,1.049,2.6388,16,5,6,June,2024
16:56:12,2024-06-05,Bitcoin,5632,194,3038,73781.24185982272,19707975,19707975,21000000,71279.07022373553,26594438585,1.40477E+12,1442649716,0.9989,1.0103,1.0563,1.1249,1.0529,2.6396,16,5,6,June,2024
16:56:33,2024-06-05,Bitcoin,5632,194,3037,73781.24185982272,19707975,19707975,21000000,71280.72267958046,26585308767,1.4048E+12,1441462334,0.9989,1.0103,1.0563,1.1249,1.0529,2.6396,16,5,6,June,2024
16:56:54,2024-06-05,Bitcoin,5632,194,3037,73781.24185982272,19707975,19707975,21000000,71274.35494041731,26588718605,1.40467E+12,1447023687,0.9988,1.0102,1.0562,1.1248,1.0528,2.6394,16,5,6,June,2024
